call_id,date,daily_caller,call_started,call_answered,call_ended,service_length,meets_standard
46707,12/7/2021,174,1:41:02 PM,1:47:14 PM,1:47:18 PM,4,FALSE
46708,12/7/2021,175,1:43:09 PM,1:47:18 PM,1:49:56 PM,158,FALSE
46709,12/7/2021,176,1:49:12 PM,1:49:12 PM,1:51:03 PM,111,TRUE
46710,12/7/2021,177,1:49:45 PM,1:49:45 PM,1:56:33 PM,408,TRUE
46711,12/7/2021,178,1:52:07 PM,1:52:07 PM,1:52:33 PM,26,TRUE
46712,12/7/2021,179,1:55:44 PM,1:55:44 PM,2:00:20 PM,276,TRUE
46713,12/7/2021,180,2:00:59 PM,2:00:59 PM,2:01:44 PM,45,TRUE
46714,12/7/2021,181,2:01:55 PM,2:01:55 PM,2:02:23 PM,27,TRUE
46715,12/7/2021,182,2:02:35 PM,2:02:35 PM,2:03:22 PM,47,TRUE
46716,12/7/2021,183,2:05:08 PM,2:05:08 PM,2:14:41 PM,573,TRUE
46717,12/7/2021,184,2:09:05 PM,2:09:05 PM,2:10:04 PM,59,TRUE
46718,12/7/2021,185,2:11:10 PM,2:11:10 PM,2:12:37 PM,88,TRUE
46719,12/7/2021,186,2:14:39 PM,2:14:39 PM,2:37:37 PM,1378,TRUE
46720,12/7/2021,187,2:17:04 PM,2:17:04 PM,2:26:14 PM,550,TRUE
46721,12/7/2021,188,2:18:21 PM,2:18:21 PM,2:21:21 PM,181,TRUE
46722,12/7/2021,189,2:19:20 PM,2:19:20 PM,2:23:49 PM,269,TRUE
46723,12/7/2021,190,2:21:00 PM,2:21:21 PM,2:26:29 PM,308,TRUE
46724,12/7/2021,191,2:26:20 PM,2:26:20 PM,2:30:38 PM,258,TRUE
46725,12/7/2021,192,2:27:21 PM,2:27:21 PM,2:40:20 PM,779,TRUE
46726,12/7/2021,193,2:27:57 PM,2:27:57 PM,2:28:17 PM,21,TRUE
46727,12/7/2021,194,2:27:59 PM,2:28:17 PM,2:30:20 PM,123,TRUE
46728,12/7/2021,195,2:35:07 PM,2:35:07 PM,2:42:49 PM,461,TRUE
46729,12/7/2021,196,2:38:38 PM,2:38:38 PM,2:39:32 PM,54,TRUE
46730,12/7/2021,197,2:39:32 PM,2:39:32 PM,2:39:53 PM,22,TRUE
46731,12/7/2021,198,2:40:51 PM,2:40:51 PM,2:45:50 PM,299,TRUE
46732,12/7/2021,199,2:41:45 PM,2:41:45 PM,2:45:37 PM,232,TRUE
46733,12/7/2021,200,2:45:02 PM,2:45:02 PM,2:53:09 PM,487,TRUE
46734,12/7/2021,201,2:47:14 PM,2:47:14 PM,2:49:01 PM,107,TRUE
46735,12/7/2021,202,2:47:47 PM,2:47:47 PM,2:54:33 PM,406,TRUE
46736,12/7/2021,203,2:48:07 PM,2:48:07 PM,2:49:32 PM,84,TRUE
46737,12/7/2021,204,2:49:03 PM,2:49:03 PM,2:53:14 PM,251,TRUE
46738,12/7/2021,205,2:49:29 PM,2:49:32 PM,2:56:55 PM,443,TRUE
46739,12/7/2021,206,2:56:25 PM,2:56:25 PM,3:08:11 PM,706,TRUE
46740,12/7/2021,207,3:04:59 PM,3:04:59 PM,3:07:22 PM,143,TRUE
46741,12/7/2021,208,3:07:51 PM,3:07:51 PM,3:15:06 PM,435,TRUE
46742,12/7/2021,209,3:10:40 PM,3:10:40 PM,3:10:54 PM,14,TRUE
46743,12/7/2021,210,3:12:31 PM,3:12:31 PM,3:12:51 PM,20,TRUE
46744,12/7/2021,211,3:13:56 PM,3:13:56 PM,3:20:53 PM,417,TRUE
46745,12/7/2021,212,3:17:07 PM,3:17:07 PM,3:18:49 PM,102,TRUE
46746,12/7/2021,213,3:23:50 PM,3:23:50 PM,3:31:35 PM,465,TRUE
46747,12/7/2021,214,3:29:43 PM,3:29:43 PM,3:31:55 PM,132,TRUE
46748,12/7/2021,215,3:32:38 PM,3:32:38 PM,3:35:00 PM,142,TRUE
46749,12/7/2021,216,3:32:41 PM,3:32:41 PM,3:37:42 PM,302,TRUE
46750,12/7/2021,217,3:36:28 PM,3:36:28 PM,3:49:58 PM,810,TRUE
46751,12/7/2021,218,3:38:06 PM,3:38:06 PM,3:39:35 PM,89,TRUE
46752,12/7/2021,219,3:39:34 PM,3:39:34 PM,3:44:04 PM,270,TRUE
46753,12/7/2021,220,3:43:39 PM,3:43:39 PM,3:43:48 PM,9,TRUE
46754,12/7/2021,221,3:45:51 PM,3:45:51 PM,3:47:35 PM,104,TRUE
46755,12/7/2021,222,3:48:05 PM,3:48:05 PM,3:51:18 PM,194,TRUE
46756,12/7/2021,223,3:52:08 PM,3:52:08 PM,3:52:23 PM,14,TRUE
46757,12/7/2021,224,3:58:17 PM,3:58:17 PM,4:00:44 PM,147,TRUE
46758,12/7/2021,225,3:58:21 PM,3:58:21 PM,4:19:51 PM,1289,TRUE
46759,12/7/2021,226,3:58:29 PM,3:58:29 PM,4:10:43 PM,734,TRUE
46760,12/7/2021,227,4:02:30 PM,4:02:30 PM,4:08:10 PM,340,TRUE
46761,12/7/2021,228,4:04:01 PM,4:04:01 PM,4:04:43 PM,42,TRUE
46762,12/7/2021,229,4:04:27 PM,4:04:43 PM,4:12:58 PM,495,TRUE
46763,12/7/2021,230,4:07:09 PM,4:08:10 PM,4:11:57 PM,227,FALSE
46764,12/7/2021,231,4:09:37 PM,4:10:43 PM,4:12:08 PM,85,FALSE
46765,12/7/2021,232,4:17:05 PM,4:17:05 PM,4:23:52 PM,407,TRUE
46766,12/7/2021,233,4:17:55 PM,4:17:55 PM,4:19:43 PM,108,TRUE
46767,12/7/2021,234,4:18:43 PM,4:18:43 PM,4:21:23 PM,160,TRUE
46768,12/7/2021,235,4:23:53 PM,4:23:53 PM,4:26:24 PM,151,TRUE
46769,12/7/2021,236,4:29:37 PM,4:29:37 PM,4:39:01 PM,564,TRUE
46770,12/7/2021,237,4:30:37 PM,4:30:37 PM,4:32:34 PM,116,TRUE
46771,12/7/2021,238,4:33:34 PM,4:33:34 PM,4:38:06 PM,272,TRUE
46772,12/7/2021,239,4:34:48 PM,4:34:48 PM,4:39:07 PM,258,TRUE
46773,12/7/2021,240,4:35:06 PM,4:35:06 PM,4:40:35 PM,329,TRUE
46774,12/7/2021,241,4:35:11 PM,4:38:06 PM,4:41:17 PM,191,FALSE
46775,12/7/2021,242,4:36:54 PM,4:39:01 PM,4:40:21 PM,80,FALSE
46776,12/7/2021,243,4:38:28 PM,4:39:07 PM,4:46:05 PM,419,TRUE
46777,12/7/2021,244,4:38:29 PM,4:40:21 PM,4:45:25 PM,304,FALSE
46778,12/7/2021,245,4:39:53 PM,4:40:35 PM,4:41:31 PM,56,TRUE
46779,12/7/2021,246,4:42:28 PM,4:42:28 PM,4:47:21 PM,293,TRUE
46780,12/7/2021,247,4:51:32 PM,4:51:32 PM,5:00:28 PM,536,TRUE
46781,12/7/2021,248,4:53:32 PM,4:53:32 PM,5:00:50 PM,438,TRUE
46782,12/7/2021,249,4:59:42 PM,4:59:42 PM,5:01:01 PM,79,TRUE
46783,12/7/2021,250,5:02:12 PM,5:02:12 PM,5:03:10 PM,58,TRUE
46784,12/7/2021,251,5:02:14 PM,5:02:14 PM,5:09:10 PM,416,TRUE
46785,12/7/2021,252,5:06:25 PM,5:06:25 PM,5:08:36 PM,130,TRUE
46786,12/7/2021,253,5:10:16 PM,5:10:16 PM,5:10:27 PM,10,TRUE
46787,12/7/2021,254,5:16:20 PM,5:16:20 PM,5:16:59 PM,39,TRUE
46788,12/7/2021,255,5:23:13 PM,5:23:13 PM,5:23:27 PM,15,TRUE
46789,12/7/2021,256,5:23:27 PM,5:23:27 PM,5:30:02 PM,395,TRUE
46790,12/7/2021,257,5:27:11 PM,5:27:11 PM,5:33:39 PM,388,TRUE
46791,12/7/2021,258,5:31:42 PM,5:31:42 PM,5:32:29 PM,47,TRUE
46792,12/7/2021,259,5:32:36 PM,5:32:36 PM,5:39:16 PM,400,TRUE
46793,12/7/2021,260,5:36:16 PM,5:36:16 PM,5:36:18 PM,2,TRUE
46794,12/7/2021,261,5:37:39 PM,5:37:39 PM,5:42:07 PM,268,TRUE
46795,12/7/2021,262,5:37:40 PM,5:37:40 PM,5:39:05 PM,85,TRUE
46796,12/7/2021,263,5:41:21 PM,5:41:21 PM,5:41:36 PM,14,TRUE
46797,12/7/2021,264,5:41:59 PM,5:41:59 PM,5:51:57 PM,598,TRUE
46798,12/7/2021,265,5:42:15 PM,5:42:15 PM,5:43:08 PM,53,TRUE
46799,12/7/2021,266,5:42:54 PM,5:42:54 PM,5:46:41 PM,227,TRUE
46800,12/7/2021,267,5:43:00 PM,5:43:00 PM,5:43:36 PM,36,TRUE
46801,12/7/2021,268,5:43:15 PM,5:43:15 PM,5:51:12 PM,477,TRUE
46802,12/7/2021,269,5:44:38 PM,5:44:38 PM,5:47:37 PM,179,TRUE
46803,12/7/2021,270,5:49:41 PM,5:49:41 PM,5:53:02 PM,201,TRUE
46804,12/7/2021,271,5:52:12 PM,5:52:12 PM,5:57:52 PM,340,TRUE
46805,12/7/2021,272,5:54:15 PM,5:54:15 PM,5:57:20 PM,185,TRUE
46806,12/8/2021,1,8:00:00 AM,8:00:00 AM,8:05:14 AM,314,TRUE
46807,12/8/2021,2,8:00:06 AM,8:00:06 AM,8:10:43 AM,637,TRUE
46808,12/8/2021,3,8:03:54 AM,8:03:54 AM,8:09:18 AM,323,TRUE
46809,12/8/2021,4,8:06:52 AM,8:06:52 AM,8:11:04 AM,253,TRUE
46810,12/8/2021,5,8:08:35 AM,8:08:35 AM,8:08:41 AM,5,TRUE
46811,12/8/2021,6,8:09:02 AM,8:09:02 AM,8:12:03 AM,181,TRUE
46812,12/8/2021,7,8:11:04 AM,8:11:04 AM,8:14:39 AM,215,TRUE
46813,12/8/2021,8,8:11:50 AM,8:11:50 AM,8:12:48 AM,58,TRUE
46814,12/8/2021,9,8:12:31 AM,8:12:31 AM,8:17:09 AM,278,TRUE
46815,12/8/2021,10,8:15:27 AM,8:15:27 AM,8:16:11 AM,44,TRUE
46816,12/8/2021,11,8:15:35 AM,8:15:35 AM,8:21:01 AM,326,TRUE
46817,12/8/2021,12,8:16:13 AM,8:16:13 AM,8:26:55 AM,642,TRUE
46818,12/8/2021,13,8:17:08 AM,8:17:08 AM,8:25:14 AM,486,TRUE
46819,12/8/2021,14,8:19:14 AM,8:19:14 AM,8:24:01 AM,287,TRUE
46820,12/8/2021,15,8:21:18 AM,8:21:18 AM,8:21:55 AM,38,TRUE
46821,12/8/2021,16,8:25:24 AM,8:25:24 AM,8:28:27 AM,183,TRUE
46822,12/8/2021,17,8:25:41 AM,8:25:41 AM,8:29:41 AM,240,TRUE
46823,12/8/2021,18,8:30:28 AM,8:30:28 AM,8:33:30 AM,183,TRUE
46824,12/8/2021,19,8:31:51 AM,8:31:51 AM,8:32:14 AM,23,TRUE
46825,12/8/2021,20,8:35:59 AM,8:35:59 AM,8:40:04 AM,245,TRUE
46826,12/8/2021,21,8:39:45 AM,8:39:45 AM,8:44:21 AM,277,TRUE
46827,12/8/2021,22,8:42:42 AM,8:42:42 AM,8:52:23 AM,581,TRUE
46828,12/8/2021,23,8:43:16 AM,8:43:16 AM,8:44:21 AM,65,TRUE
46829,12/8/2021,24,8:43:59 AM,8:43:59 AM,8:47:13 AM,195,TRUE
46830,12/8/2021,25,8:45:03 AM,8:45:03 AM,8:47:27 AM,144,TRUE
46831,12/8/2021,26,8:47:20 AM,8:47:20 AM,8:56:29 AM,549,TRUE
46832,12/8/2021,27,8:47:27 AM,8:47:27 AM,8:58:33 AM,666,TRUE
46833,12/8/2021,28,8:47:43 AM,8:47:43 AM,8:47:47 AM,4,TRUE
46834,12/8/2021,29,8:50:39 AM,8:50:39 AM,8:54:04 AM,205,TRUE
46835,12/8/2021,30,8:51:31 AM,8:52:23 AM,8:53:47 AM,84,TRUE
46836,12/8/2021,31,8:57:09 AM,8:57:09 AM,9:03:50 AM,401,TRUE
46837,12/8/2021,32,9:00:50 AM,9:00:50 AM,9:03:14 AM,144,TRUE
46838,12/8/2021,33,9:03:34 AM,9:03:34 AM,9:11:09 AM,455,TRUE
46839,12/8/2021,34,9:03:59 AM,9:03:59 AM,9:04:58 AM,58,TRUE
46840,12/8/2021,35,9:09:09 AM,9:09:09 AM,9:17:02 AM,473,TRUE
46841,12/8/2021,36,9:12:15 AM,9:12:15 AM,9:33:24 AM,1268,TRUE
46842,12/8/2021,37,9:15:04 AM,9:15:04 AM,9:16:54 AM,110,TRUE
46843,12/8/2021,38,9:15:40 AM,9:15:40 AM,9:19:42 AM,243,TRUE
46844,12/8/2021,39,9:16:53 AM,9:16:54 AM,9:21:43 AM,289,TRUE
46845,12/8/2021,40,9:17:34 AM,9:17:34 AM,9:19:22 AM,108,TRUE
46846,12/8/2021,41,9:19:31 AM,9:19:31 AM,9:22:56 AM,205,TRUE
46847,12/8/2021,42,9:19:33 AM,9:19:42 AM,9:24:28 AM,285,TRUE
46848,12/8/2021,43,9:24:37 AM,9:24:37 AM,9:25:28 AM,51,TRUE
46849,12/8/2021,44,9:31:40 AM,9:31:40 AM,9:32:28 AM,47,TRUE
46850,12/8/2021,45,9:33:57 AM,9:33:57 AM,9:43:40 AM,583,TRUE
46851,12/8/2021,46,9:37:31 AM,9:37:31 AM,9:40:09 AM,158,TRUE
46852,12/8/2021,47,9:43:36 AM,9:43:36 AM,9:47:56 AM,260,TRUE
46853,12/8/2021,48,9:47:35 AM,9:47:35 AM,9:48:49 AM,73,TRUE
46854,12/8/2021,49,9:48:03 AM,9:48:03 AM,9:50:29 AM,145,TRUE
46855,12/8/2021,50,9:52:49 AM,9:52:49 AM,9:55:07 AM,137,TRUE
46856,12/8/2021,51,9:53:23 AM,9:53:23 AM,10:00:58 AM,455,TRUE
46857,12/8/2021,52,9:57:01 AM,9:57:01 AM,10:20:09 AM,1388,TRUE
46858,12/8/2021,53,9:57:23 AM,9:57:23 AM,9:59:10 AM,106,TRUE
46859,12/8/2021,54,9:57:25 AM,9:57:25 AM,9:58:33 AM,68,TRUE
46860,12/8/2021,55,9:57:36 AM,9:58:33 AM,10:11:36 AM,783,TRUE
46861,12/8/2021,56,9:58:18 AM,9:59:10 AM,10:03:53 AM,284,TRUE
46862,12/8/2021,57,9:58:40 AM,10:00:58 AM,10:03:18 AM,140,FALSE
46863,12/8/2021,58,10:01:09 AM,10:03:18 AM,10:11:26 AM,488,FALSE
46864,12/8/2021,59,10:07:45 AM,10:07:45 AM,10:11:18 AM,213,TRUE
46865,12/8/2021,60,10:11:07 AM,10:11:18 AM,10:13:03 AM,105,TRUE
46866,12/8/2021,61,10:13:00 AM,10:13:00 AM,10:16:39 AM,220,TRUE
46867,12/8/2021,62,10:13:42 AM,10:13:42 AM,10:23:10 AM,568,TRUE
46868,12/8/2021,63,10:16:13 AM,10:16:13 AM,10:24:29 AM,497,TRUE
46869,12/8/2021,64,10:16:20 AM,10:16:39 AM,10:18:43 AM,124,TRUE
46870,12/8/2021,65,10:17:10 AM,10:18:43 AM,10:19:04 AM,21,FALSE
46871,12/8/2021,66,10:17:33 AM,10:19:04 AM,10:19:35 AM,32,FALSE
46872,12/8/2021,67,10:18:43 AM,10:19:35 AM,10:25:14 AM,339,TRUE
46873,12/8/2021,68,10:18:45 AM,10:20:09 AM,10:23:36 AM,207,FALSE
46874,12/8/2021,69,10:26:35 AM,10:26:35 AM,10:27:08 AM,33,TRUE
46875,12/8/2021,70,10:28:21 AM,10:28:21 AM,10:31:23 AM,183,TRUE
46876,12/8/2021,71,10:29:11 AM,10:29:11 AM,10:34:54 AM,343,TRUE
46877,12/8/2021,72,10:32:24 AM,10:32:24 AM,10:33:45 AM,82,TRUE
46878,12/8/2021,73,10:38:30 AM,10:38:30 AM,10:40:09 AM,100,TRUE
46879,12/8/2021,74,10:40:00 AM,10:40:00 AM,10:40:46 AM,46,TRUE
46880,12/8/2021,75,10:44:25 AM,10:44:25 AM,10:55:06 AM,641,TRUE
46881,12/8/2021,76,10:46:17 AM,10:46:17 AM,10:49:59 AM,222,TRUE
46882,12/8/2021,77,10:49:05 AM,10:49:05 AM,11:03:26 AM,861,TRUE
46883,12/8/2021,78,10:50:01 AM,10:50:01 AM,11:09:58 AM,1197,TRUE
46884,12/8/2021,79,10:50:50 AM,10:50:50 AM,10:51:36 AM,46,TRUE
46885,12/8/2021,80,10:52:18 AM,10:52:18 AM,10:54:37 AM,139,TRUE
46886,12/8/2021,81,10:53:37 AM,10:54:37 AM,11:00:11 AM,334,FALSE
46887,12/8/2021,82,11:01:16 AM,11:01:16 AM,11:03:33 AM,137,TRUE
46888,12/8/2021,83,11:02:49 AM,11:02:49 AM,11:06:06 AM,197,TRUE
46889,12/8/2021,84,11:05:32 AM,11:05:32 AM,11:07:07 AM,95,TRUE
46890,12/8/2021,85,11:09:58 AM,11:09:58 AM,11:22:05 AM,728,TRUE
46891,12/8/2021,86,11:16:54 AM,11:16:54 AM,11:35:28 AM,1114,TRUE
46892,12/8/2021,87,11:18:15 AM,11:18:15 AM,11:26:16 AM,481,TRUE
46893,12/8/2021,88,11:18:32 AM,11:18:32 AM,11:22:26 AM,234,TRUE
46894,12/8/2021,89,11:18:44 AM,11:22:05 AM,11:27:59 AM,353,FALSE
46895,12/8/2021,90,11:20:19 AM,11:22:26 AM,12:03:59 PM,2492,FALSE
46896,12/8/2021,91,11:22:27 AM,11:26:16 AM,11:27:06 AM,50,FALSE
46897,12/8/2021,92,11:25:11 AM,11:27:06 AM,11:27:56 AM,50,FALSE
46898,12/8/2021,93,11:26:28 AM,11:27:56 AM,11:38:08 AM,612,FALSE
46899,12/8/2021,94,11:28:22 AM,11:28:22 AM,11:28:24 AM,2,TRUE
46900,12/8/2021,95,11:31:25 AM,11:31:25 AM,11:41:52 AM,627,TRUE
46901,12/8/2021,96,11:32:00 AM,11:35:28 AM,11:36:13 AM,45,FALSE
46902,12/8/2021,97,11:33:39 AM,11:36:13 AM,11:42:04 AM,352,FALSE
46903,12/8/2021,98,11:33:54 AM,11:38:08 AM,11:45:34 AM,446,FALSE
46904,12/8/2021,99,11:36:07 AM,11:41:52 AM,11:45:00 AM,188,FALSE
46905,12/8/2021,100,11:41:44 AM,11:42:04 AM,11:53:04 AM,660,TRUE
46906,12/8/2021,101,11:42:03 AM,11:45:00 AM,11:46:13 AM,73,FALSE
46907,12/8/2021,102,11:43:13 AM,11:45:34 AM,11:51:37 AM,363,FALSE
46908,12/8/2021,103,11:48:16 AM,11:48:16 AM,12:17:28 PM,1753,TRUE
46909,12/8/2021,104,11:50:04 AM,11:51:37 AM,11:52:02 AM,25,FALSE
46910,12/8/2021,105,11:54:34 AM,11:54:34 AM,11:55:23 AM,49,TRUE
46911,12/8/2021,106,11:54:49 AM,11:54:49 AM,11:55:54 AM,65,TRUE
46912,12/8/2021,107,11:58:10 AM,11:58:10 AM,12:03:48 PM,338,TRUE
46913,12/8/2021,108,12:03:39 PM,12:03:39 PM,12:03:56 PM,18,TRUE
46914,12/8/2021,109,12:04:18 PM,12:04:18 PM,12:06:16 PM,118,TRUE
46915,12/8/2021,110,12:06:34 PM,12:06:34 PM,12:30:51 PM,1457,TRUE
46916,12/8/2021,111,12:09:31 PM,12:09:31 PM,12:33:18 PM,1427,TRUE
46917,12/8/2021,112,12:14:29 PM,12:14:29 PM,12:14:37 PM,8,TRUE
46918,12/8/2021,113,12:17:18 PM,12:17:18 PM,12:17:27 PM,10,TRUE
46919,12/8/2021,114,12:20:13 PM,12:20:13 PM,12:20:36 PM,23,TRUE
46920,12/8/2021,115,12:22:59 PM,12:22:59 PM,12:29:07 PM,368,TRUE
46921,12/8/2021,116,12:24:35 PM,12:24:35 PM,12:27:10 PM,155,TRUE
46922,12/8/2021,117,12:25:24 PM,12:27:10 PM,12:37:23 PM,613,FALSE
46923,12/8/2021,118,12:27:40 PM,12:29:07 PM,12:30:31 PM,84,FALSE
46924,12/8/2021,119,12:34:16 PM,12:34:16 PM,12:37:23 PM,187,TRUE
46925,12/8/2021,120,12:35:05 PM,12:35:05 PM,12:39:49 PM,284,TRUE
46926,12/8/2021,121,12:35:20 PM,12:35:20 PM,12:36:21 PM,61,TRUE
46927,12/8/2021,122,12:36:01 PM,12:36:21 PM,12:36:34 PM,13,TRUE
46928,12/8/2021,123,12:40:36 PM,12:40:36 PM,12:48:50 PM,494,TRUE
46929,12/8/2021,124,12:41:08 PM,12:41:08 PM,12:42:20 PM,71,TRUE
46930,12/8/2021,125,12:41:59 PM,12:41:59 PM,12:43:01 PM,63,TRUE
46931,12/8/2021,126,12:46:54 PM,12:46:54 PM,12:48:05 PM,71,TRUE
46932,12/8/2021,127,12:47:52 PM,12:47:52 PM,12:51:28 PM,216,TRUE
46933,12/8/2021,128,12:52:08 PM,12:52:08 PM,12:57:06 PM,297,TRUE
46934,12/8/2021,129,12:52:34 PM,12:52:34 PM,1:03:19 PM,645,TRUE
46935,12/8/2021,130,12:53:04 PM,12:53:04 PM,12:53:15 PM,12,TRUE
46936,12/8/2021,131,12:55:02 PM,12:55:02 PM,12:57:43 PM,161,TRUE
46937,12/8/2021,132,12:56:01 PM,12:56:01 PM,12:56:24 PM,23,TRUE
46938,12/8/2021,133,12:57:30 PM,12:57:30 PM,12:58:24 PM,55,TRUE
46939,12/8/2021,134,12:59:26 PM,12:59:26 PM,1:00:27 PM,61,TRUE
46940,12/8/2021,135,1:02:39 PM,1:02:39 PM,1:02:41 PM,2,TRUE
46941,12/8/2021,136,1:04:04 PM,1:04:04 PM,1:04:47 PM,43,TRUE
46942,12/8/2021,137,1:09:32 PM,1:09:32 PM,1:14:41 PM,309,TRUE
46943,12/8/2021,138,1:09:48 PM,1:09:48 PM,1:17:13 PM,445,TRUE
46944,12/8/2021,139,1:10:11 PM,1:10:11 PM,1:12:26 PM,135,TRUE
46945,12/8/2021,140,1:10:18 PM,1:10:18 PM,1:13:43 PM,206,TRUE
46946,12/8/2021,141,1:19:43 PM,1:19:43 PM,1:30:37 PM,654,TRUE
46947,12/8/2021,142,1:20:03 PM,1:20:03 PM,1:20:58 PM,55,TRUE
46948,12/8/2021,143,1:21:33 PM,1:21:33 PM,1:28:28 PM,415,TRUE
46949,12/8/2021,144,1:23:41 PM,1:23:41 PM,1:43:03 PM,1162,TRUE
46950,12/8/2021,145,1:26:20 PM,1:26:20 PM,1:27:40 PM,80,TRUE
46951,12/8/2021,146,1:27:31 PM,1:27:40 PM,1:33:12 PM,332,TRUE
46952,12/8/2021,147,1:28:14 PM,1:28:28 PM,1:29:09 PM,41,TRUE
46953,12/8/2021,148,1:34:43 PM,1:34:43 PM,1:42:22 PM,459,TRUE
46954,12/8/2021,149,1:36:52 PM,1:36:52 PM,1:38:00 PM,69,TRUE
46955,12/8/2021,150,1:40:07 PM,1:40:07 PM,1:52:03 PM,716,TRUE
46956,12/8/2021,151,1:41:36 PM,1:41:36 PM,1:43:39 PM,123,TRUE
46957,12/8/2021,152,1:44:48 PM,1:44:48 PM,1:50:56 PM,368,TRUE
46958,12/8/2021,153,1:46:18 PM,1:46:18 PM,1:50:44 PM,266,TRUE
46959,12/8/2021,154,1:50:30 PM,1:50:30 PM,1:53:49 PM,198,TRUE
46960,12/8/2021,155,1:50:51 PM,1:50:51 PM,1:53:04 PM,133,TRUE
46961,12/8/2021,156,1:51:37 PM,1:51:37 PM,1:58:14 PM,397,TRUE
46962,12/8/2021,157,1:52:27 PM,1:52:27 PM,1:56:44 PM,257,TRUE
46963,12/8/2021,158,1:53:43 PM,1:53:43 PM,1:57:01 PM,198,TRUE
46964,12/8/2021,159,1:56:28 PM,1:56:28 PM,2:00:08 PM,220,TRUE
46965,12/8/2021,160,1:56:45 PM,1:56:45 PM,2:00:35 PM,230,TRUE
46966,12/8/2021,161,2:03:02 PM,2:03:02 PM,2:06:30 PM,208,TRUE
46967,12/8/2021,162,2:03:50 PM,2:03:50 PM,2:07:32 PM,222,TRUE
46968,12/8/2021,163,2:06:15 PM,2:06:15 PM,2:11:42 PM,327,TRUE
46969,12/8/2021,164,2:06:52 PM,2:06:52 PM,2:10:39 PM,227,TRUE
46970,12/8/2021,165,2:07:00 PM,2:07:00 PM,2:09:32 PM,152,TRUE
46971,12/8/2021,166,2:07:03 PM,2:07:32 PM,2:20:46 PM,793,TRUE
46972,12/8/2021,167,2:09:43 PM,2:09:43 PM,2:13:13 PM,210,TRUE
46973,12/8/2021,168,2:10:52 PM,2:10:52 PM,2:16:34 PM,341,TRUE
46974,12/8/2021,169,2:11:38 PM,2:11:42 PM,2:12:23 PM,42,TRUE
46975,12/8/2021,170,2:18:41 PM,2:18:41 PM,2:21:06 PM,145,TRUE
46976,12/8/2021,171,2:20:24 PM,2:20:24 PM,2:20:33 PM,9,TRUE
46977,12/8/2021,172,2:21:30 PM,2:21:30 PM,2:32:59 PM,689,TRUE
46978,12/8/2021,173,2:25:49 PM,2:25:49 PM,2:26:30 PM,41,TRUE
46979,12/8/2021,174,2:29:11 PM,2:29:11 PM,2:39:12 PM,600,TRUE
46980,12/8/2021,175,2:30:16 PM,2:30:16 PM,2:36:26 PM,370,TRUE
46981,12/8/2021,176,2:34:30 PM,2:34:30 PM,2:45:42 PM,672,TRUE
46982,12/8/2021,177,2:38:08 PM,2:38:08 PM,2:51:14 PM,786,TRUE
46983,12/8/2021,178,2:39:10 PM,2:39:10 PM,2:40:32 PM,81,TRUE
46984,12/8/2021,179,2:40:54 PM,2:40:54 PM,2:43:10 PM,136,TRUE
46985,12/8/2021,180,2:42:05 PM,2:42:05 PM,2:44:46 PM,161,TRUE
46986,12/8/2021,181,2:42:25 PM,2:43:10 PM,2:45:06 PM,116,TRUE
46987,12/8/2021,182,2:43:09 PM,2:44:46 PM,2:53:35 PM,529,FALSE
46988,12/8/2021,183,2:43:16 PM,2:45:06 PM,2:49:31 PM,265,FALSE
46989,12/8/2021,184,2:43:43 PM,2:45:42 PM,2:48:04 PM,142,FALSE
46990,12/8/2021,185,2:47:51 PM,2:48:04 PM,2:50:46 PM,162,TRUE
46991,12/8/2021,186,2:50:40 PM,2:50:40 PM,2:51:07 PM,27,TRUE
46992,12/8/2021,187,2:52:23 PM,2:52:23 PM,2:52:29 PM,5,TRUE
46993,12/8/2021,188,2:52:58 PM,2:52:58 PM,2:54:09 PM,71,TRUE
46994,12/8/2021,189,2:54:14 PM,2:54:14 PM,2:54:28 PM,14,TRUE
46995,12/8/2021,190,2:54:23 PM,2:54:23 PM,2:55:38 PM,75,TRUE
46996,12/8/2021,191,2:55:19 PM,2:55:19 PM,2:57:01 PM,102,TRUE
46997,12/8/2021,192,2:56:34 PM,2:56:34 PM,3:01:02 PM,268,TRUE
46998,12/8/2021,193,2:56:47 PM,2:56:47 PM,3:07:45 PM,658,TRUE
46999,12/8/2021,194,2:57:19 PM,2:57:19 PM,3:00:58 PM,219,TRUE
47000,12/8/2021,195,2:59:42 PM,2:59:42 PM,3:03:08 PM,207,TRUE
47001,12/8/2021,196,3:02:40 PM,3:02:40 PM,3:03:34 PM,54,TRUE
47002,12/8/2021,197,3:05:51 PM,3:05:51 PM,3:06:45 PM,54,TRUE
47003,12/8/2021,198,3:06:09 PM,3:06:09 PM,3:12:11 PM,362,TRUE
47004,12/8/2021,199,3:08:36 PM,3:08:36 PM,3:09:11 PM,35,TRUE
47005,12/8/2021,200,3:08:45 PM,3:08:45 PM,3:10:40 PM,115,TRUE
47006,12/8/2021,201,3:11:48 PM,3:11:48 PM,3:14:27 PM,159,TRUE
47007,12/8/2021,202,3:11:56 PM,3:11:56 PM,3:12:15 PM,19,TRUE
47008,12/8/2021,203,3:13:33 PM,3:13:33 PM,3:20:46 PM,433,TRUE
47009,12/8/2021,204,3:16:48 PM,3:16:48 PM,3:17:34 PM,46,TRUE
